transaction_id,amount,timestamp,location,device_type,merchant_category,transaction_type,previous_transaction_gap,is_new_device,hour,is_night,fraud_label
TXN114923,3829.74,2026-03-25 20:48:30,International,iOS,Transfer,QR-Scan,2953,0,20,0,0
TXN114924,3582.16,2026-03-29 11:12:30,International,iOS,Entertainment,Peer-to-Peer,856,0,11,0,0
TXN114925,1544.04,2026-03-25 10:42:30,Bangalore,Android,Entertainment,Peer-to-Peer,3239,0,10,0,0
TXN114926,13728.75,2026-03-29 01:13:30,Mumbai,Android,Electronics,Peer-to-Peer,554,0,1,1,0
TXN114927,3061.7,2026-03-27 14:34:30,Unknown,Android,Entertainment,QR-Scan,8135,0,14,0,0
TXN114928,682.49,2026-03-30 10:22:30,Delhi,Old Android,Jewelry,QR-Scan,9421,0,10,0,0
TXN114929,2834.38,2026-03-29 18:36:30,Delhi,Android,Transfer,QR-Scan,8387,0,18,0,0
TXN114930,679.4,2026-03-24 17:05:30,Bangalore,Android,Electronics,QR-Scan,7339,0,17,0,0
TXN114931,3491.12,2026-03-27 06:40:30,Bangalore,Android,Entertainment,Peer-to-Peer,5995,0,6,0,0
TXN114932,4119.42,2026-03-25 00:06:30,International,Android,Electronics,QR-Scan,9618,1,0,1,1
TXN114933,2060.6,2026-03-29 12:32:30,International,iOS,Jewelry,QR-Scan,2694,0,12,0,0
TXN114934,371.74,2026-03-26 12:30:30,Unknown,iOS,Electronics,Merchant-Payment,1972,0,12,0,0
TXN114935,14367.89,2026-03-29 12:22:30,Bangalore,Android,Jewelry,QR-Scan,5403,0,12,0,0
TXN114936,7421.81,2026-03-25 18:18:30,International,Android,Entertainment,Peer-to-Peer,8692,1,18,0,1
TXN114937,9128.06,2026-03-29 20:12:30,Unknown,iOS,Transfer,Merchant-Payment,4115,0,20,0,0
TXN114938,2285.38,2026-03-26 11:18:30,Mumbai,iOS,Entertainment,QR-Scan,3774,0,11,0,0
TXN114939,7152.92,2026-03-31 04:33:30,Unknown,Android,Gambling,Merchant-Payment,3648,1,4,1,1
TXN114940,3321.56,2026-03-31 02:15:30,Mumbai,Android,Transfer,QR-Scan,7910,0,2,1,0
TXN114941,1122.49,2026-03-25 10:03:30,Mumbai,Android,Entertainment,QR-Scan,2867,0,10,0,0
TXN114942,664.36,2026-03-30 04:00:30,International,Android,Groceries,QR-Scan,687,0,4,1,0
TXN114943,2115.99,2026-03-27 23:44:30,International,iOS,Entertainment,Peer-to-Peer,2068,1,23,1,1
TXN114944,739.9,2026-03-28 05:16:30,International,Android,Gambling,Merchant-Payment,5908,0,5,1,1
TXN114945,31795.21,2026-03-30 07:25:30,International,Android,Jewelry,QR-Scan,448,0,7,0,0
TXN114946,252.2,2026-03-27 13:32:30,International,Old Android,Entertainment,Peer-to-Peer,9959,0,13,0,0
TXN114947,2909.31,2026-03-29 11:35:30,Hyderabad,Android,Jewelry,Merchant-Payment,9317,0,11,0,0
TXN114948,3008.25,2026-03-24 19:42:30,Mumbai,Android,Gambling,Merchant-Payment,294,0,19,0,0
TXN114949,1787.89,2026-03-25 15:16:30,Hyderabad,Android,Gambling,Peer-to-Peer,4161,0,15,0,0
TXN114950,4235.59,2026-03-29 15:08:30,Delhi,iOS,Gambling,Peer-to-Peer,2547,0,15,0,0
TXN114951,812.46,2026-03-30 09:37:30,International,Web,Entertainment,Peer-to-Peer,8268,0,9,0,0
TXN114952,7660.36,2026-03-25 20:57:30,Unknown,Android,Jewelry,Peer-to-Peer,7045,0,20,0,0
TXN114953,2020.69,2026-03-29 08:06:30,International,Android,Transfer,Merchant-Payment,3776,0,8,0,0
TXN114954,4474.39,2026-03-24 16:03:30,Mumbai,Web,Electronics,Peer-to-Peer,9492,0,16,0,0
TXN114955,6287.56,2026-03-29 18:27:30,Hyderabad,Android,Groceries,Merchant-Payment,4179,0,18,0,0
TXN114956,10993.02,2026-03-27 16:43:30,International,Android,Jewelry,Peer-to-Peer,3535,0,16,0,0
TXN114957,9032.97,2026-03-26 08:41:30,Bangalore,Android,Electronics,Merchant-Payment,2054,0,8,0,0
TXN114958,4686.41,2026-03-25 07:12:30,Unknown,Old Android,Transfer,QR-Scan,7113,0,7,0,0
TXN114959,2458.33,2026-03-27 02:40:30,Delhi,Android,Gambling,Merchant-Payment,1700,0,2,1,1
TXN114960,3497.89,2026-03-26 10:32:30,Delhi,Android,Transfer,Merchant-Payment,2519,0,10,0,0
TXN114961,7320.95,2026-03-30 05:04:30,Delhi,Android,Transfer,Peer-to-Peer,9930,0,5,1,0
TXN114962,10500.08,2026-03-25 05:26:30,Unknown,Android,Transfer,Peer-to-Peer,5569,0,5,1,0
TXN114963,547.86,2026-03-30 18:58:30,Delhi,iOS,Groceries,QR-Scan,6833,0,18,0,0
TXN114964,2429.5,2026-03-27 16:27:30,Unknown,iOS,Groceries,QR-Scan,8562,0,16,0,0
TXN114965,7483.15,2026-03-28 17:36:30,Unknown,iOS,Transfer,QR-Scan,3740,0,17,0,0
TXN114966,2825.1,2026-03-27 08:59:30,International,Web,Groceries,QR-Scan,4374,0,8,0,0
TXN114967,2019.04,2026-03-29 22:14:30,Mumbai,Android,Groceries,Merchant-Payment,340,0,22,0,0
TXN114968,2649.39,2026-03-28 19:27:30,International,iOS,Jewelry,Peer-to-Peer,2863,0,19,0,0
TXN114969,4617.14,2026-03-25 22:50:30,Delhi,Android,Groceries,Peer-to-Peer,614,1,22,0,0
TXN114970,42716.25,2026-03-29 09:25:30,Delhi,iOS,Entertainment,QR-Scan,1104,0,9,0,0
TXN114971,3396.15,2026-03-26 22:27:30,Hyderabad,Android,Electronics,QR-Scan,8985,0,22,0,0
TXN114972,1169.09,2026-03-31 01:29:30,Delhi,Android,Groceries,Peer-to-Peer,6747,0,1,1,0
TXN114973,888.74,2026-03-27 11:00:30,Mumbai,iOS,Entertainment,QR-Scan,8259,0,11,0,0
TXN114974,216.36,2026-03-30 20:50:30,International,Android,Entertainment,Merchant-Payment,4512,0,20,0,0
TXN114975,4091.48,2026-03-26 01:39:30,Delhi,iOS,Electronics,Merchant-Payment,7313,1,1,1,0
TXN114976,3932.59,2026-03-24 19:25:30,Unknown,Android,Electronics,Peer-to-Peer,5406,0,19,0,0
TXN114977,1148.54,2026-03-30 09:52:30,International,Android,Electronics,Merchant-Payment,571,0,9,0,0
TXN114978,5942.62,2026-03-25 14:53:30,Hyderabad,Android,Gambling,QR-Scan,8732,0,14,0,0
TXN114979,6756.7,2026-03-30 12:00:30,Delhi,Android,Jewelry,QR-Scan,5357,0,12,0,0
TXN114980,1499.44,2026-03-27 21:19:30,International,iOS,Transfer,Merchant-Payment,117,0,21,0,0
TXN114981,2108.73,2026-03-25 12:51:30,Unknown,Android,Entertainment,QR-Scan,7225,0,12,0,0
TXN114982,23267.43,2026-03-25 03:06:30,Delhi,Android,Gambling,QR-Scan,3032,0,3,1,1
TXN114983,2344.14,2026-03-24 23:48:30,Mumbai,Android,Electronics,Peer-to-Peer,3457,0,23,1,0
TXN114984,7152.31,2026-03-25 11:35:30,Delhi,Android,Gambling,Peer-to-Peer,3052,0,11,0,0
TXN114985,3014.02,2026-03-25 14:23:30,Unknown,Android,Gambling,Merchant-Payment,9827,0,14,0,0
TXN114986,7883.52,2026-03-27 01:12:30,Bangalore,Android,Transfer,QR-Scan,8434,0,1,1,0
TXN114987,7327.19,2026-03-25 07:39:30,Hyderabad,Old Android,Groceries,Merchant-Payment,8657,0,7,0,0
TXN114988,5509.43,2026-03-29 05:58:30,Bangalore,iOS,Groceries,QR-Scan,7808,0,5,1,0
TXN114989,9647.47,2026-03-28 07:41:30,International,Android,Entertainment,Peer-to-Peer,7303,0,7,0,0
TXN114990,14002.35,2026-03-27 21:22:30,Delhi,Android,Transfer,Merchant-Payment,1879,1,21,0,0
TXN114991,4337.3,2026-03-29 23:51:30,Mumbai,Old Android,Transfer,Peer-to-Peer,4882,0,23,1,0
TXN114992,1355.56,2026-03-26 10:32:30,Mumbai,Android,Entertainment,Peer-to-Peer,4637,0,10,0,0
TXN114993,2542.72,2026-03-29 06:46:30,Unknown,Android,Transfer,Peer-to-Peer,2535,0,6,0,0
TXN114994,7100.41,2026-03-28 04:51:30,Delhi,Web,Electronics,Peer-to-Peer,3810,0,4,1,0
TXN114995,5261.75,2026-03-26 16:26:30,International,Android,Entertainment,QR-Scan,8764,0,16,0,0
TXN114996,978.85,2026-03-26 22:27:30,Hyderabad,Android,Electronics,QR-Scan,5606,0,22,0,0
TXN114997,262.99,2026-03-26 14:01:30,Mumbai,iOS,Jewelry,Merchant-Payment,7734,0,14,0,0
TXN114998,5743.66,2026-03-27 05:53:30,Unknown,Android,Groceries,Merchant-Payment,3642,0,5,1,0
TXN114999,1445.61,2026-03-30 14:21:30,Hyderabad,Web,Gambling,QR-Scan,657,0,14,0,0
TXN115000,3462.44,2026-03-25 22:55:30,Mumbai,Old Android,Transfer,Merchant-Payment,3152,0,22,0,0
TXN115001,6866.83,2026-03-31 06:20:30,Delhi,Android,Gambling,Peer-to-Peer,9141,0,6,0,0
TXN115002,4135.3,2026-03-25 22:42:30,Mumbai,Android,Jewelry,QR-Scan,4111,0,22,0,0
TXN115003,434.89,2026-03-30 08:21:30,Delhi,iOS,Groceries,Peer-to-Peer,7208,0,8,0,0
TXN115004,1026.4,2026-03-27 21:03:30,Delhi,Android,Entertainment,Merchant-Payment,307,1,21,0,0
TXN115005,1238.0,2026-03-25 03:35:30,Unknown,iOS,Electronics,Peer-to-Peer,8897,0,3,1,0
TXN115006,1491.12,2026-03-26 00:39:30,Unknown,Android,Entertainment,QR-Scan,4493,0,0,1,0
TXN115007,4166.69,2026-03-24 14:22:30,Delhi,Web,Transfer,QR-Scan,8870,0,14,0,0
TXN115008,3505.55,2026-03-27 02:40:30,Bangalore,Android,Groceries,QR-Scan,8403,0,2,1,0
TXN115009,1135.51,2026-03-28 01:19:30,Unknown,Android,Jewelry,Merchant-Payment,4495,0,1,1,1
TXN115010,349.72,2026-03-25 20:58:30,Mumbai,Android,Groceries,QR-Scan,1397,0,20,0,0
TXN115011,940.28,2026-03-28 06:25:30,Bangalore,Android,Entertainment,Peer-to-Peer,3461,0,6,0,0
TXN115012,20796.44,2026-03-30 21:47:30,Unknown,Android,Jewelry,Merchant-Payment,4354,0,21,0,0
TXN115013,3160.7,2026-03-25 12:47:30,Unknown,Android,Jewelry,Merchant-Payment,2163,0,12,0,0
TXN115014,10100.04,2026-03-31 01:28:30,Delhi,iOS,Jewelry,QR-Scan,7677,0,1,1,1
TXN115015,9444.19,2026-03-29 09:29:30,Unknown,Android,Gambling,Peer-to-Peer,4545,0,9,0,0
TXN115016,3582.28,2026-03-30 12:29:30,Mumbai,Android,Gambling,Merchant-Payment,3149,0,12,0,0
TXN115017,6132.59,2026-03-28 00:59:30,Hyderabad,Android,Transfer,QR-Scan,828,1,0,1,0
TXN115018,1070.62,2026-03-24 20:25:30,Hyderabad,iOS,Electronics,Merchant-Payment,2656,0,20,0,0
TXN115019,5830.12,2026-03-25 00:51:30,Delhi,iOS,Electronics,QR-Scan,6712,0,0,1,0
TXN115020,1589.91,2026-03-25 08:37:30,Bangalore,iOS,Jewelry,Peer-to-Peer,8692,1,8,0,0
TXN115021,8920.8,2026-03-29 13:30:30,International,iOS,Electronics,Merchant-Payment,9254,0,13,0,0
TXN115022,437.19,2026-03-27 23:12:30,Delhi,iOS,Electronics,QR-Scan,7865,1,23,1,0
TXN115023,7417.08,2026-03-30 23:45:30,International,Android,Jewelry,Merchant-Payment,7526,0,23,1,1
TXN115024,526.45,2026-03-25 10:57:30,Mumbai,iOS,Electronics,Peer-to-Peer,5171,0,10,0,0
TXN115025,10651.12,2026-03-31 05:12:30,Hyderabad,Android,Groceries,Peer-to-Peer,3497,0,5,1,0
TXN115026,1813.5,2026-03-30 23:57:30,Mumbai,Android,Groceries,Merchant-Payment,6095,0,23,1,0
TXN115027,5312.27,2026-03-28 02:07:30,Bangalore,iOS,Gambling,Merchant-Payment,4223,0,2,1,1
TXN115028,3342.3,2026-03-27 03:44:30,Unknown,Android,Electronics,Merchant-Payment,9319,0,3,1,0
TXN115029,2280.92,2026-03-29 09:26:30,Unknown,Android,Transfer,Peer-to-Peer,1990,0,9,0,0
TXN115030,5184.41,2026-03-27 12:47:30,Bangalore,Android,Groceries,Peer-to-Peer,6580,0,12,0,0
TXN115031,14736.9,2026-03-25 10:00:30,Mumbai,Android,Gambling,Peer-to-Peer,5505,1,10,0,0
TXN115032,210.73,2026-03-30 22:31:30,Delhi,iOS,Gambling,Peer-to-Peer,4181,0,22,0,0
TXN115033,12557.46,2026-03-26 14:23:30,Unknown,Android,Electronics,QR-Scan,1383,0,14,0,0
TXN115034,4696.28,2026-03-25 18:01:30,International,Web,Jewelry,QR-Scan,4168,0,18,0,0
TXN115035,8233.47,2026-03-25 13:46:30,Delhi,Android,Entertainment,Merchant-Payment,3167,0,13,0,0
TXN115036,2421.53,2026-03-29 12:09:30,International,Android,Jewelry,Peer-to-Peer,2636,0,12,0,0
TXN115037,3191.81,2026-03-25 17:55:30,International,Android,Entertainment,Peer-to-Peer,5546,0,17,0,0
TXN115038,10157.1,2026-03-27 07:35:30,Delhi,Old Android,Gambling,Peer-to-Peer,9222,0,7,0,0
TXN115039,2679.42,2026-03-31 00:38:30,Delhi,Old Android,Transfer,Peer-to-Peer,5210,0,0,1,0
TXN115040,3824.93,2026-03-29 02:16:30,International,iOS,Entertainment,Merchant-Payment,9811,0,2,1,0
TXN115041,102.01,2026-03-30 09:54:30,Unknown,iOS,Jewelry,Peer-to-Peer,9428,0,9,0,0
TXN115042,863.43,2026-03-26 07:59:30,Unknown,iOS,Gambling,QR-Scan,5383,0,7,0,0
TXN115043,5131.73,2026-03-29 10:08:30,Mumbai,Android,Electronics,QR-Scan,3984,0,10,0,0
TXN115044,6311.13,2026-03-29 00:20:30,Hyderabad,iOS,Transfer,Merchant-Payment,1406,0,0,1,0
TXN115045,4368.56,2026-03-27 21:23:30,International,Android,Gambling,QR-Scan,7738,0,21,0,0
TXN115046,773.4,2026-03-30 16:55:30,Bangalore,iOS,Transfer,Merchant-Payment,6201,0,16,0,0
TXN115047,2947.59,2026-03-29 05:15:30,Hyderabad,iOS,Groceries,QR-Scan,5743,0,5,1,0
TXN115048,2193.26,2026-03-25 21:36:30,Bangalore,iOS,Gambling,Merchant-Payment,6712,0,21,0,0
TXN115049,3422.54,2026-03-29 04:23:30,Hyderabad,Android,Gambling,Merchant-Payment,9740,0,4,1,1
TXN115050,10213.78,2026-03-25 00:53:30,Bangalore,Android,Electronics,Merchant-Payment,1885,0,0,1,0
TXN115051,7477.45,2026-03-31 08:35:30,Bangalore,iOS,Groceries,Peer-to-Peer,5173,0,8,0,0
TXN115052,438.64,2026-03-31 00:29:30,Mumbai,Android,Groceries,QR-Scan,2185,0,0,1,0
TXN115053,11050.45,2026-03-27 04:40:30,International,iOS,Entertainment,QR-Scan,6318,0,4,1,0
TXN115054,3191.09,2026-03-29 04:35:30,Delhi,iOS,Groceries,Peer-to-Peer,7004,0,4,1,0
TXN115055,6810.2,2026-03-30 05:05:30,Unknown,Android,Groceries,Peer-to-Peer,8411,0,5,1,0
TXN115056,754.34,2026-03-28 05:32:30,Hyderabad,Android,Entertainment,Merchant-Payment,7431,0,5,1,0
TXN115057,5554.23,2026-03-31 11:33:30,Mumbai,Android,Transfer,QR-Scan,4351,0,11,0,0
TXN115058,1348.07,2026-03-28 19:12:30,Unknown,iOS,Gambling,QR-Scan,9004,0,19,0,0
TXN115059,2884.66,2026-03-27 18:31:30,International,iOS,Electronics,Merchant-Payment,8462,0,18,0,0
TXN115060,85.03,2026-03-29 12:30:30,Unknown,iOS,Groceries,QR-Scan,6368,0,12,0,0
TXN115061,822.08,2026-03-27 02:22:30,Unknown,Web,Gambling,QR-Scan,4700,1,2,1,1
TXN115062,483.0,2026-03-28 22:29:30,International,Android,Jewelry,Peer-to-Peer,9379,0,22,0,0
TXN115063,1370.5,2026-03-27 07:19:30,Hyderabad,Android,Electronics,Merchant-Payment,1734,0,7,0,0
TXN115064,526.9,2026-03-26 23:05:30,Unknown,Android,Groceries,Merchant-Payment,2968,1,23,1,1
TXN115065,5886.82,2026-03-31 00:37:30,Hyderabad,Android,Electronics,Merchant-Payment,73,0,0,1,0
TXN115066,147.35,2026-03-29 18:16:30,Hyderabad,Android,Gambling,Peer-to-Peer,4994,0,18,0,0
TXN115067,4808.28,2026-03-29 22:09:30,Delhi,Android,Jewelry,Merchant-Payment,6118,0,22,0,0
TXN115068,758.23,2026-03-24 17:21:30,Hyderabad,iOS,Transfer,QR-Scan,7886,1,17,0,0
TXN115069,14516.81,2026-03-28 17:37:30,Bangalore,Android,Electronics,Merchant-Payment,5043,0,17,0,0
TXN115070,13522.34,2026-03-28 14:20:30,Delhi,Android,Transfer,Peer-to-Peer,8062,0,14,0,0
TXN115071,1277.71,2026-03-26 17:23:30,International,Android,Transfer,Peer-to-Peer,631,0,17,0,0
TXN115072,4765.05,2026-03-25 01:03:30,Delhi,Android,Gambling,QR-Scan,5604,0,1,1,1
TXN115073,142.02,2026-03-28 00:16:30,Bangalore,iOS,Groceries,Merchant-Payment,878,0,0,1,0
TXN115074,13425.71,2026-03-29 04:54:30,Hyderabad,Android,Groceries,Merchant-Payment,8949,0,4,1,0
TXN115075,3701.06,2026-03-28 10:24:30,Unknown,Android,Jewelry,Merchant-Payment,4294,1,10,0,1
TXN115076,220.93,2026-03-26 21:06:30,Delhi,iOS,Jewelry,Peer-to-Peer,9643,0,21,0,0
TXN115077,2096.55,2026-03-31 10:03:30,Delhi,Android,Electronics,Merchant-Payment,2541,0,10,0,0
TXN115078,399.81,2026-03-26 19:17:30,Bangalore,Old Android,Entertainment,QR-Scan,82,0,19,0,0
TXN115079,2495.67,2026-03-26 19:53:30,Unknown,Android,Entertainment,QR-Scan,1332,0,19,0,0
TXN115080,5542.2,2026-03-27 05:52:30,Unknown,iOS,Groceries,Peer-to-Peer,9915,0,5,1,0
TXN115081,3173.35,2026-03-28 08:54:30,Delhi,Android,Transfer,Merchant-Payment,7956,0,8,0,0
TXN115082,2420.29,2026-03-29 09:06:30,International,iOS,Gambling,QR-Scan,357,0,9,0,0
TXN115083,634.38,2026-03-25 23:32:30,Bangalore,Android,Entertainment,QR-Scan,9512,0,23,1,0
TXN115084,1404.78,2026-03-28 15:38:30,Mumbai,Android,Groceries,QR-Scan,580,1,15,0,0
TXN115085,527.6,2026-03-24 16:58:30,Unknown,Android,Groceries,Peer-to-Peer,646,0,16,0,0
TXN115086,8238.26,2026-03-31 10:00:30,Hyderabad,Android,Gambling,Merchant-Payment,6264,0,10,0,0
TXN115087,726.52,2026-03-27 00:51:30,International,Android,Jewelry,Merchant-Payment,8500,1,0,1,0
TXN115088,4523.95,2026-03-31 01:26:30,Bangalore,Android,Entertainment,Merchant-Payment,234,0,1,1,0
TXN115089,2098.38,2026-03-26 10:12:30,Mumbai,iOS,Electronics,Peer-to-Peer,1035,0,10,0,0
TXN115090,1280.78,2026-03-30 01:39:30,Bangalore,Old Android,Entertainment,Peer-to-Peer,6018,0,1,1,0
TXN115091,5100.88,2026-03-28 23:57:30,International,Android,Transfer,Merchant-Payment,5122,0,23,1,0
TXN115092,3053.25,2026-03-30 17:35:30,Bangalore,iOS,Electronics,Merchant-Payment,1736,0,17,0,0
TXN115093,2555.34,2026-03-30 05:36:30,Bangalore,Android,Gambling,Peer-to-Peer,4278,0,5,1,1
TXN115094,4492.89,2026-03-30 05:22:30,Hyderabad,Android,Entertainment,QR-Scan,942,0,5,1,0
TXN115095,3379.17,2026-03-29 17:27:30,Bangalore,iOS,Entertainment,Merchant-Payment,350,0,17,0,0
TXN115096,1808.32,2026-03-25 23:26:30,International,iOS,Jewelry,Merchant-Payment,1406,0,23,1,1
TXN115097,4094.25,2026-03-30 18:41:30,Bangalore,Android,Transfer,QR-Scan,7465,0,18,0,0
TXN115098,5535.72,2026-03-29 10:46:30,International,iOS,Gambling,QR-Scan,1546,0,10,0,0
TXN115099,135.28,2026-03-25 10:13:30,Delhi,iOS,Transfer,Merchant-Payment,4321,0,10,0,0
TXN115100,3135.6,2026-03-27 19:27:30,Mumbai,iOS,Electronics,Peer-to-Peer,9944,0,19,0,0
TXN115101,297.07,2026-03-29 15:08:30,International,Android,Groceries,Merchant-Payment,1747,0,15,0,0
TXN115102,1031.47,2026-03-28 14:48:30,Delhi,iOS,Gambling,Merchant-Payment,7897,0,14,0,0
TXN115103,4110.69,2026-03-27 00:06:30,Mumbai,Android,Groceries,Peer-to-Peer,1355,0,0,1,0
TXN115104,10056.63,2026-03-28 07:04:30,Hyderabad,Android,Jewelry,Merchant-Payment,7331,0,7,0,0
TXN115105,10719.61,2026-03-25 10:24:30,Mumbai,Android,Entertainment,Peer-to-Peer,4289,0,10,0,0
TXN115106,362.55,2026-03-28 06:37:30,Mumbai,iOS,Entertainment,QR-Scan,9361,0,6,0,0
TXN115107,2715.93,2026-03-28 07:06:30,Mumbai,Android,Gambling,QR-Scan,4767,0,7,0,0
TXN115108,4373.42,2026-03-25 01:10:30,International,Android,Gambling,QR-Scan,5958,0,1,1,1
TXN115109,795.39,2026-03-28 13:26:30,Hyderabad,Android,Transfer,Merchant-Payment,6836,0,13,0,0
TXN115110,7250.05,2026-03-30 07:13:30,Bangalore,Android,Jewelry,Peer-to-Peer,2586,0,7,0,0
TXN115111,6817.49,2026-03-30 04:14:30,Unknown,iOS,Groceries,Peer-to-Peer,4708,0,4,1,0
TXN115112,11682.83,2026-03-27 01:00:30,International,Web,Jewelry,Peer-to-Peer,901,0,1,1,1
TXN115113,42.61,2026-03-29 05:39:30,Mumbai,Android,Transfer,Peer-to-Peer,3342,0,5,1,0
TXN115114,1221.1,2026-03-30 13:13:30,Bangalore,iOS,Electronics,Peer-to-Peer,7695,1,13,0,0
TXN115115,8777.72,2026-03-25 05:21:30,International,Android,Entertainment,Peer-to-Peer,128,0,5,1,0
TXN115116,5552.11,2026-03-25 20:52:30,Mumbai,Android,Groceries,Merchant-Payment,1676,1,20,0,0
TXN115117,11240.0,2026-03-29 06:01:30,Mumbai,Android,Groceries,QR-Scan,1778,1,6,0,0
TXN115118,294.4,2026-03-30 02:08:30,International,iOS,Jewelry,QR-Scan,5166,0,2,1,1
TXN115119,4543.65,2026-03-25 15:20:30,International,iOS,Jewelry,Peer-to-Peer,8426,0,15,0,0
TXN115120,4208.78,2026-03-31 03:06:30,Unknown,Android,Groceries,Peer-to-Peer,584,0,3,1,0
TXN115121,181.63,2026-03-26 04:47:30,Bangalore,Android,Gambling,QR-Scan,1467,0,4,1,1
TXN115122,3602.82,2026-03-26 02:06:30,Mumbai,Android,Jewelry,QR-Scan,8695,0,2,1,1
TXN115123,4701.9,2026-03-30 06:59:30,Hyderabad,Android,Entertainment,Peer-to-Peer,6751,0,6,0,0
TXN115124,1061.59,2026-03-30 06:25:30,Hyderabad,iOS,Groceries,Merchant-Payment,1156,0,6,0,0
TXN115125,1596.41,2026-03-28 22:24:30,International,Android,Electronics,Merchant-Payment,9692,0,22,0,0
TXN115126,5113.08,2026-03-31 02:27:30,Mumbai,Android,Electronics,QR-Scan,7961,0,2,1,0
TXN115127,3158.39,2026-03-27 02:52:30,Hyderabad,iOS,Electronics,Merchant-Payment,936,1,2,1,0
TXN115128,9760.12,2026-03-29 10:28:30,Hyderabad,Old Android,Entertainment,Merchant-Payment,356,1,10,0,0
TXN115129,2095.65,2026-03-30 14:01:30,Mumbai,Android,Entertainment,Merchant-Payment,1995,0,14,0,0
TXN115130,1550.73,2026-03-30 18:26:30,International,iOS,Groceries,Merchant-Payment,5157,0,18,0,0
TXN115131,20954.04,2026-03-28 18:50:30,International,Android,Entertainment,Peer-to-Peer,6282,0,18,0,0
TXN115132,12103.23,2026-03-26 13:48:30,Bangalore,Android,Jewelry,Merchant-Payment,9638,0,13,0,0
TXN115133,147.11,2026-03-27 07:34:30,Bangalore,iOS,Transfer,Peer-to-Peer,7410,0,7,0,0
TXN115134,7364.24,2026-03-26 13:13:30,Delhi,Android,Gambling,Merchant-Payment,5365,0,13,0,0
TXN115135,584.55,2026-03-29 21:52:30,Mumbai,iOS,Jewelry,QR-Scan,3975,1,21,0,0
TXN115136,139.35,2026-03-26 12:08:30,International,Android,Groceries,QR-Scan,2505,0,12,0,0
TXN115137,1598.93,2026-03-24 17:49:30,Unknown,iOS,Gambling,Merchant-Payment,2147,0,17,0,1
TXN115138,1569.08,2026-03-31 01:38:30,Unknown,Android,Gambling,Peer-to-Peer,7670,0,1,1,1
TXN115139,8555.1,2026-03-25 19:19:30,Hyderabad,Android,Entertainment,Merchant-Payment,7305,0,19,0,0
TXN115140,6200.89,2026-03-29 09:14:30,Bangalore,Old Android,Jewelry,QR-Scan,1211,0,9,0,0
TXN115141,19979.59,2026-03-29 03:23:30,Bangalore,Android,Groceries,QR-Scan,6180,0,3,1,0
TXN115142,6215.52,2026-03-27 22:02:30,Bangalore,Android,Transfer,Peer-to-Peer,8822,0,22,0,0
TXN115143,2708.62,2026-03-31 00:54:30,Mumbai,iOS,Electronics,Merchant-Payment,4883,0,0,1,0
TXN115144,6002.02,2026-03-25 01:31:30,Delhi,Android,Entertainment,QR-Scan,6825,0,1,1,0
TXN115145,37611.08,2026-03-31 08:58:30,Hyderabad,Android,Entertainment,Merchant-Payment,6199,0,8,0,0
TXN115146,6191.82,2026-03-29 19:08:30,Mumbai,iOS,Gambling,Peer-to-Peer,9687,0,19,0,0
TXN115147,7170.73,2026-03-27 15:38:30,Bangalore,iOS,Jewelry,Merchant-Payment,1108,0,15,0,0
TXN115148,13932.63,2026-03-28 16:21:30,Mumbai,iOS,Transfer,Peer-to-Peer,4987,0,16,0,0
TXN115149,603.22,2026-03-29 12:55:30,International,Android,Electronics,QR-Scan,3435,0,12,0,0
TXN115150,6100.24,2026-03-27 13:14:30,Mumbai,iOS,Transfer,Merchant-Payment,8024,0,13,0,0
TXN115151,9512.54,2026-03-26 06:41:30,Bangalore,Android,Jewelry,QR-Scan,2816,0,6,0,0
TXN115152,15436.89,2026-03-29 06:03:30,Hyderabad,Old Android,Jewelry,Peer-to-Peer,7062,0,6,0,0
TXN115153,1184.75,2026-03-30 21:26:30,Unknown,Android,Electronics,QR-Scan,2036,0,21,0,0
TXN115154,3505.18,2026-03-27 01:59:30,Hyderabad,Old Android,Groceries,Merchant-Payment,6808,0,1,1,0
TXN115155,5705.85,2026-03-27 05:04:30,Bangalore,Android,Electronics,QR-Scan,6974,1,5,1,0
TXN115156,1421.56,2026-03-29 19:02:30,Bangalore,Android,Electronics,Merchant-Payment,170,0,19,0,0
TXN115157,4587.37,2026-03-28 05:10:30,International,Android,Jewelry,Merchant-Payment,8824,0,5,1,1
TXN115158,1489.19,2026-03-25 18:47:30,Bangalore,iOS,Entertainment,Peer-to-Peer,8997,0,18,0,0
TXN115159,2028.25,2026-03-30 19:28:30,Hyderabad,Android,Entertainment,Peer-to-Peer,5016,1,19,0,0
TXN115160,2912.67,2026-03-28 23:20:30,International,Old Android,Entertainment,QR-Scan,6898,0,23,1,0
TXN115161,3766.5,2026-03-29 10:36:30,Bangalore,Android,Gambling,Merchant-Payment,3035,0,10,0,0
TXN115162,2983.42,2026-03-29 07:46:30,Unknown,Android,Jewelry,QR-Scan,4481,0,7,0,0
TXN115163,3398.15,2026-03-27 17:07:30,Hyderabad,iOS,Transfer,Merchant-Payment,3413,0,17,0,0
TXN115164,1773.3,2026-03-26 13:00:30,Mumbai,Android,Groceries,Merchant-Payment,4989,0,13,0,0
TXN115165,865.61,2026-03-31 05:56:30,Hyderabad,Android,Jewelry,Merchant-Payment,7131,0,5,1,1
